Files,Before,Size,After,Time
0,96733593600,81408000,96209305600,0.27305
0,96209305600,81920000,95685009408,0.272695
0,95685009408,82432000,95160713216,0.264919
0,95160713216,82944000,94636425216,0.264817
0,94636425216,83456000,94112133120,0.276951
0,94112133120,83968000,93587845120,0.287757
0,93587845120,84480000,93063557120,0.283857
0,93063557120,84992000,92539252736,0.268349
0,92539252736,85504000,92014960640,0.279018
0,92014960640,86016000,91490672640,0.284701
0,91490672640,86528000,90966380544,0.274206
0,90966380544,87040000,90442088448,0.259839
0,90442088448,87552000,89917800448,0.266188
0,89917800448,88064000,89393504256,0.264091
0,89393504256,88576000,88869212160,0.269545
0,88869212160,89088000,88344924160,0.255916
0,88344924160,89600000,87820627968,0.254491
0,87820627968,90112000,87296339968,0.266693
0,87296339968,90624000,86772051968,0.259669
0,86772051968,91136000,86247747584,0.293382
0,86247747584,91648000,85723459584,0.27267
0,85723459584,92160000,85199171584,0.270747
0,85199167488,92672000,84674871296,0.267587
0,84674871296,93184000,84150579200,0.277549
0,84150579200,93696000,83626291200,0.266176
0,83626291200,94208000,83101995008,0.261679
0,83101995008,94720000,82577707008,0.261684
0,82577707008,95232000,82053419008,0.265496
0,82053419008,95744000,81529114624,0.284932
0,81529114624,96256000,81004826624,0.270546
0,81004826624,96768000,80480538624,0.267201
0,80480538624,97280000,79956238336,0.271699
0,79956238336,97792000,79431950336,0.265528
0,79431950336,98304000,78907662336,0.257017
0,78907662336,98816000,78383362048,0.289452
0,78383362048,99328000,77859074048,0.258733
0,77859074048,99840000,77334786048,0.254045
0,77334786048,100352000,76810489856,0.262734
0,76810489856,100864000,76286193664,0.276635
0,76286193664,101376000,75761893376,0.273194
0,75761893376,101888000,75237605376,0.256089
0,75237605376,102400000,74713309184,0.256854

0,179571716096,512000,179047428096,0.266785
0,179047428096,1024000,178523140096,0.271667
0,178523140096,1536000,177998852096,0.261896
0,177998852096,2048000,177474560000,0.262457
0,177474560000,2560000,176950272000,0.265005
0,176950272000,3072000,176425984000,0.269613
0,176425984000,3584000,175901696000,0.271292
0,175901696000,4096000,175377408000,0.26002
0,175377408000,4608000,174853107712,0.284635
0,174853107712,5120000,174328819712,0.265443
0,174328819712,5632000,173804531712,0.261084
0,173804531712,6144000,173280235520,0.260396
0,173280235520,6656000,172755947520,0.269726
0,172755947520,7168000,172231659520,0.275426
0,172231659520,7680000,171707359232,0.266449
0,171707359232,8192000,171183067136,0.278042
0,171183067136,8704000,170658775040,0.266785
0,170658775040,9216000,170134482944,0.285951
0,170134482944,9728000,169610190848,0.266672
0,169610190848,10240000,169085902848,0.264195
0,169085902848,10752000,168561606656,0.278814
0,168561606656,11264000,168037314560,0.273436
0,168037314560,11776000,167513022464,0.263779
0,167513022464,12288000,166988726272,0.269161
0,166988726272,12800000,166464438272,0.260972
0,166464438272,13312000,165940150272,0.274204
0,165940150272,13824000,165415854080,0.286247
0,165415854080,14336000,164891566080,0.267487
0,164891566080,14848000,164367278080,0.257867
0,164367278080,15360000,163842973696,0.263199
0,163842973696,15872000,163318685696,0.258035
0,163318685696,16384000,162794397696,0.265214
0,162794397696,16896000,162270101504,0.271445
0,162270101504,17408000,161745809408,0.267065
0,161745809408,17920000,161221521408,0.260348
0,161221521408,18432000,160697225216,0.278866
0,160697225216,18944000,160172933120,0.273745
0,160172933120,19456000,159648645120,0.267374
0,159648645120,19968000,159124348928,0.264915
0,159124348928,20480000,158600060928,0.278652
0,158600060928,20992000,158075772928,0.265381
0,158075772928,21504000,157551472640,0.27145
0,157551472640,22016000,157027184640,0.264692
0,157027184640,22528000,156502896640,0.270896
0,156502896640,23040000,155978596352,0.287295
0,155978596352,23552000,155454304256,0.256461
0,155454304256,24064000,154930016256,0.259621
0,154930016256,24576000,154405715968,0.264606
0,154405715968,25088000,153881427968,0.25866
0,153881427968,25600000,153357139968,0.279392
0,153357139968,26112000,152832843776,0.26015
0,152832843776,26624000,152308551680,0.272756
0,152308551680,27136000,151784255488,0.292148
0,151784255488,27648000,151259967488,0.272516
0,151259967488,28160000,150735679488,0.265258
0,150735679488,28672000,150211379200,0.266539
0,150211379200,29184000,149687091200,0.27108
0,149687091200,29696000,149162803200,0.269949
0,149162803200,30208000,148638502912,0.284674
0,148638502912,30720000,148114210816,0.265136
0,148114210816,31232000,147589922816,0.263602
0,147589922816,31744000,147065630720,0.291015
0,147065630720,32256000,146541338624,0.264823
0,146541338624,32768000,146017050624,0.265161
0,146017050624,33280000,145492750336,0.256021
0,145492750336,33792000,144968458240,0.262136
0,144968458240,34304000,144444166144,0.268111
0,144444166144,34816000,143919878144,0.258612
0,143919878144,35328000,143395590144,0.261421
0,143395590144,35840000,142871298048,0.296307
0,142871293952,36352000,142346997760,0.270942
0,142346997760,36864000,141822701568,0.268563
0,141822701568,37376000,141298405376,0.259329
0,141298405376,37888000,140774117376,0.259653
0,140774117376,38400000,140249829376,0.271098
0,140249829376,38912000,139725537280,0.272867
0,139725537280,39424000,139201241088,0.261602
0,139201241088,39936000,138676948992,0.260621
0,138676948992,40448000,138152660992,0.267521
0,138152660992,40960000,137628364800,0.266376
0,137628364800,41472000,137104076800,0.275978
0,137104076800,41984000,136579780608,0.27206
0,136579780608,42496000,136055492608,0.265145
0,136055492608,43008000,135531204608,0.299512
0,135531204608,43520000,135006908416,0.267721
0,135006908416,44032000,134482616320,0.273114
0,134482616320,44544000,133958328320,0.276992
0,133958328320,45056000,133434032128,0.278489
0,133434032128,45568000,132909744128,0.267167
0,132909744128,46080000,132385456128,0.262489
0,132385456128,46592000,131861155840,0.261329
0,131861155840,47104000,131336863744,0.26429
0,131336863744,47616000,130812575744,0.289426
0,130812575744,48128000,130288279552,0.269576
0,130288279552,48640000,129763987456,0.272554
0,129763987456,49152000,129239699456,0.258511
0,129239699456,49664000,128715399168,0.258121
0,128715399168,50176000,128191111168,0.266511
0,128191111168,50688000,127666823168,0.260947
0,127666823168,51200000,127142526976,0.270135
0,127142526976,51712000,126618234880,0.266522
0,126618234880,52224000,126093946880,0.279011
0,126093946880,52736000,125569646592,0.263076
0,125569646592,53248000,125045350400,0.272506
0,125045350400,53760000,124521054208,0.258652
0,124521054208,54272000,123996762112,0.268966
0,123996762112,54784000,123472474112,0.25936
0,123472474112,55296000,122948182016,0.265426
0,122948182016,55808000,122423889920,0.270251
0,122423889920,56320000,121899597824,0.264038
0,121899597824,56832000,121375301632,0.27653
0,121375301632,57344000,120851009536,0.279781
0,120851009536,57856000,120326721536,0.271219
0,120326721536,58368000,119802425344,0.266526
0,119802425344,58880000,119278133248,0.268577
0,119278133248,59392000,118753845248,0.273464
0,118753845248,59904000,118229549056,0.264937
0,118229549056,60416000,117705256960,0.278547
0,117705256960,60928000,117180968960,0.275361
0,117180968960,61440000,116656672768,0.288466
0,116656672768,61952000,116132380672,0.281836
0,116132380672,62464000,115608092672,0.28179
0,115608092672,62976000,115083804672,0.267362
0,115083804672,63488000,114559512576,0.284841
0,114559512576,64000000,114035216384,0.280513
0,114035216384,64512000,113510928384,0.266835
0,113510928384,65024000,112986632192,0.263253
0,112986632192,65536000,112462344192,0.277295
0,112462344192,66048000,111938052096,0.262051
0,111938052096,66560000,111413755904,0.260084
0,111413755904,67072000,110889463808,0.262877
0,110889463808,67584000,110365175808,0.267817
0,110365175808,68096000,109840887808,0.274571
0,109840887808,68608000,109316595712,0.267443
0,109316595712,69120000,108792307712,0.271725
0,108792307712,69632000,108268011520,0.259165
0,108268011520,70144000,107743719424,0.267683
0,107743719424,70656000,107219431424,0.27534
0,107219431424,71168000,106695135232,0.261422
0,106695135232,71680000,106170847232,0.264352
0,106170847232,72192000,105646559232,0.285078
0,105646559232,72704000,105122254848,0.274933
0,105122254848,73216000,104597966848,0.264961
0,104597966848,73728000,104073678848,0.265936
0,104073678848,74240000,103549378560,0.272088
0,103549378560,74752000,103025090560,0.260943
0,103025090560,75264000,102500802560,0.269192
0,102500802560,75776000,101976506368,0.259757
0,101976506368,76288000,101452214272,0.263715
0,101452214272,76800000,100927918080,0.261234
0,100927918080,77312000,100403625984,0.2643
0,100403625984,77824000,99879337984,0.269989
0,99879337984,78336000,99355041792,0.286536
0,99355041792,78848000,98830753792,0.269256
0,98830753792,79360000,98306465792,0.268965
0,98306465792,79872000,97782169600,0.262722
0,97782169600,80384000,97257881600,0.257556
0,97257881600,80896000,96733593600,0.262232
0,96733593600,81408000,96209293312,0.258658
0,96209293312,81920000,95685001216,0.263113
0,95684997120,82432000,95160709120,0.268611
0,95160709120,82944000,94636412928,0.298874
0,94636412928,83456000,94112124928,0.275766
0,94112124928,83968000,93587836928,0.266069
0,93587836928,84480000,93063532544,0.266898
0,93063532544,84992000,92539244544,0.261267
0,92539244544,85504000,92014956544,0.257388
0,92014956544,86016000,91490656256,0.257429
0,91490656256,86528000,90966368256,0.260797
0,90966368256,87040000,90442080256,0.26147
0,90442080256,87552000,89917779968,0.29176
0,89917779968,88064000,89393491968,0.258622
0,89393491968,88576000,88869203968,0.27189
0,88869203968,89088000,88344907776,0.26348
0,88344907776,89600000,87820615680,0.265393
0,87820615680,90112000,87296327680,0.262687
0,87296327680,90624000,86772031488,0.256936
0,86772031488,91136000,86247735296,0.261235
0,86247735296,91648000,85723447296,0.279727
0,85723447296,92160000,85199155200,0.279437
0,85199155200,92672000,84674867200,0.276609
0,84674867200,93184000,84150579200,0.277591
0,84150579200,93696000,83626274816,0.281241
0,83626274816,94208000,83101986816,0.279563
0,83101986816,94720000,82577698816,0.271435
0,82577698816,95232000,82053402624,0.274738
0,82053402624,95744000,81529110528,0.271495
0,81529110528,96256000,81004822528,0.260783
0,81004822528,96768000,80480526336,0.267867
0,80480526336,97280000,79956230144,0.271074
0,79956230144,97792000,79431942144,0.26986
0,79431942144,98304000,78907645952,0.274144
0,78907645952,98816000,78383357952,0.268749
0,78383357952,99328000,77859069952,0.26702
0,77859069952,99840000,77334769664,0.2677
0,77334769664,100352000,76810481664,0.265693
0,76810481664,100864000,76286193664,0.271811
0,76286193664,101376000,75761893376,0.265803
0,75761893376,101888000,75237601280,0.257999
0,75237601280,102400000,74713313280,0.25687

0,74713313280,101888000,74713313280,2.3e-05
0,74713313280,101376000,75237601280,0.054241
0,75237601280,100864000,75761889280,0.054628
0,75761889280,100352000,76286177280,0.065685
0,76286177280,99840000,76810465280,0.073397
0,76810465280,99328000,77334753280,0.051328
0,77334753280,98816000,77859045376,0.046619
0,77859045376,98304000,78383333376,0.04672
0,78383333376,97792000,78907625472,0.046598
0,78907625472,97280000,79431917568,0.046444
0,79431917568,96768000,79956209664,0.047985
0,79956209664,96256000,80480501760,0.048115
0,80480501760,95744000,81004793856,0.048106
0,81004793856,95232000,81529085952,0.050954
0,81529085952,94720000,82053378048,0.051435
0,82053378048,94208000,82577670144,0.043546
0,82577670144,93696000,83101962240,0.043698
0,83101962240,93184000,83626254336,0.043579
0,83626254336,92672000,84150546432,0.045353
0,84150546432,92160000,84674838528,0.047815
0,84674838528,91648000,85199130624,0.043475
0,85199130624,91136000,85723422720,0.01957
0,85723422720,90624000,86247714816,0.005636
0,86247714816,90112000,86772006912,0.005592
0,86772006912,89600000,87296299008,0.005637
0,87296299008,89088000,87820591104,0.00561
0,87820591104,88576000,88344883200,0.005646
0,88344883200,88064000,88869175296,0.005643
0,88869175296,87552000,89393467392,0.005595
0,89393467392,87040000,89917759488,0.005599
0,89917759488,86528000,90442051584,0.005633
0,90442051584,86016000,90966343680,0.00569
0,90966343680,85504000,91490635776,0.005628
0,91490635776,84992000,92014927872,0.005668
0,92014927872,84480000,92539219968,0.005973
0,92539219968,83968000,93063512064,0.005642
0,93063512064,83456000,93587804160,0.005608
0,93587804160,82944000,94112096256,0.005598
0,94112096256,82432000,94636388352,0.005655
0,94636388352,81920000,95160680448,0.005586
0,95160680448,81408000,95684972544,0.005649
0,95684972544,80896000,96209264640,0.005673
0,96209264640,80384000,96733556736,0.005619
0,96733556736,79872000,97257848832,0.005607
0,97257848832,79360000,97782140928,0.00564
0,97782140928,78848000,98306433024,0.005627
0,98306433024,78336000,98830725120,0.005631
0,98830725120,77824000,99355017216,0.005637
0,99355017216,77312000,99879309312,0.005635
0,99879309312,76800000,100403601408,0.005805
0,100403601408,76288000,100927893504,0.00573
0,100927893504,75776000,101452185600,0.005666
0,101452185600,75264000,101976477696,0.00564
0,101976473600,74752000,102500765696,0.005853
0,102500765696,74240000,103025057792,0.005623
0,103025057792,73728000,103549349888,0.005644
0,103549349888,73216000,104073641984,0.00564
0,104073641984,72704000,104597934080,0.006116
0,104597934080,72192000,105122226176,0.005633
0,105122226176,71680000,105646518272,0.005579
0,105646518272,71168000,106170810368,0.005616
0,106170810368,70656000,106695102464,0.005651
0,106695102464,70144000,107219394560,0.005605
0,107219394560,69632000,107743686656,0.005629
0,107743686656,69120000,108267978752,0.005606
0,108267978752,68608000,108792270848,0.00562
0,108792270848,68096000,109316562944,0.00565
0,109316562944,67584000,109840855040,0.005642
0,109840855040,67072000,110365147136,0.005649
0,110365147136,66560000,110889439232,0.005642
0,110889439232,66048000,111413731328,0.005632
0,111413731328,65536000,111938023424,0.005664
0,111938023424,65024000,112462315520,0.005645
0,112462315520,64512000,112986607616,0.00562
0,112986607616,64000000,113510899712,0.005611
0,113510899712,63488000,114035191808,0.005697
0,114035191808,62976000,114559483904,0.005635
0,114559483904,62464000,115083776000,0.006688
0,115083776000,61952000,115608068096,0.00563
0,115608068096,61440000,116132360192,0.005622
0,116132360192,60928000,116656652288,0.005637
0,116656652288,60416000,117180944384,0.005694
0,117180944384,59904000,117705236480,0.005632
0,117705236480,59392000,118229528576,0.005684
0,118229528576,58880000,118753820672,0.005628
0,118753820672,58368000,119278112768,0.005674
0,119278112768,57856000,119802404864,0.00569
0,119802404864,57344000,120326696960,0.005645
0,120326696960,56832000,120850989056,0.005617
0,120850989056,56320000,121375281152,0.005722
0,121375281152,55808000,121899573248,0.005668
0,121899573248,55296000,122423865344,0.005649
0,122423865344,54784000,122948157440,0.005671
0,122948157440,54272000,123472449536,0.005656
0,123472449536,53760000,123996741632,0.005611
0,123996741632,53248000,124521033728,0.005651
0,124521033728,52736000,125045325824,0.005674
0,125045325824,52224000,125569617920,0.005764
0,125569617920,51712000,126093910016,0.005662
0,126093910016,51200000,126618202112,0.00566
0,126618202112,50688000,127142494208,0.006018
0,127142494208,50176000,127666786304,0.005606
0,127666786304,49664000,128191078400,0.005662
0,128191078400,49152000,128715370496,0.005677
0,128715370496,48640000,129239662592,0.005605
0,129239662592,48128000,129763954688,0.00564
0,129763954688,47616000,130288246784,0.005673
0,130288246784,47104000,130812538880,0.005626
0,130812538880,46592000,131336830976,0.005612
0,131336830976,46080000,131861123072,0.005692
0,131861123072,45568000,132385415168,0.005618
0,132385415168,45056000,132909707264,0.005599
0,132909707264,44544000,133433999360,0.005666
0,133433999360,44032000,133958291456,0.00562
0,133958291456,43520000,134482583552,0.005616
0,134482583552,43008000,135006875648,0.005612
0,135006875648,42496000,135531167744,0.005628
0,135531167744,41984000,136055459840,0.009376
0,136055459840,41472000,136579751936,0.005624
0,136579751936,40960000,137104044032,0.005603
0,137104044032,40448000,137628336128,0.005613
0,137628336128,39936000,138152628224,0.00565
0,138152628224,39424000,138676920320,0.005645
0,138676920320,38912000,139201212416,0.005615
0,139201212416,38400000,139725504512,0.005637
0,139725504512,37888000,140249796608,0.005659
0,140249796608,37376000,140774088704,0.005613
0,140774088704,36864000,141298380800,0.005642
0,141298380800,36352000,141822672896,0.005659
0,141822672896,35840000,142346964992,0.005631
0,142346964992,35328000,142871257088,0.005625
0,142871257088,34816000,143395549184,0.005654
0,143395549184,34304000,143919841280,0.005675
0,143919841280,33792000,144444133376,0.005607
0,144444133376,33280000,144968425472,0.005665
0,144968425472,32768000,145492717568,0.005603
0,145492717568,32256000,146017009664,0.009455
0,146017009664,31744000,146541301760,0.00571
0,146541301760,31232000,147065593856,0.005634
0,147065593856,30720000,147589885952,0.005674
0,147589885952,30208000,148114178048,0.005627
0,148114178048,29696000,148638470144,0.005631
0,148638466048,29184000,149162758144,0.005655
0,149162758144,28672000,149687050240,0.005649
0,149687050240,28160000,150211342336,0.005666
0,150211342336,27648000,150735634432,0.005653
0,150735634432,27136000,151259926528,0.005697
0,151259926528,26624000,151784218624,0.005652
0,151784218624,26112000,152308510720,0.00562
0,152308510720,25600000,152832802816,0.005659
0,152832802816,25088000,153357094912,0.005636
0,153357094912,24576000,153881387008,0.005653
0,153881387008,24064000,154405679104,0.006018
0,154405679104,23552000,154929971200,0.005611
0,154929971200,23040000,155454263296,0.00566
0,155454263296,22528000,155978555392,0.00951
0,155978555392,22016000,156502847488,0.005691
0,156502847488,21504000,157027139584,0.005638
0,157027139584,20992000,157551431680,0.005618
0,157551431680,20480000,158075723776,0.005639
0,158075723776,19968000,158600015872,0.005621
0,158600015872,19456000,159124307968,0.005649
0,159124307968,18944000,159648600064,0.005641
0,159648600064,18432000,160172892160,0.005627
0,160172892160,17920000,160697184256,0.005614
0,160697184256,17408000,161221476352,0.005639
0,161221476352,16896000,161745768448,0.005671
0,161745768448,16384000,162270060544,0.005596
0,162270060544,15872000,162794352640,0.005625
0,162794352640,15360000,163318644736,0.00563
0,163318644736,14848000,163842936832,0.005629
0,163842936832,14336000,164367228928,0.005681
0,164367228928,13824000,164891521024,0.005639
0,164891521024,13312000,165415813120,0.005649
0,165415813120,12800000,165940105216,0.009492
0,165940105216,12288000,166464397312,0.005632
0,166464397312,11776000,166988689408,0.005656
0,166988689408,11264000,167512981504,0.005616
0,167512981504,10752000,168037273600,0.005626
0,168037273600,10240000,168561565696,0.005594
0,168561565696,9728000,169085857792,0.005629
0,169085857792,9216000,169610149888,0.005672
0,169610149888,8704000,170134441984,0.005628
0,170134441984,8192000,170658734080,0.005624
0,170658734080,7680000,171183026176,0.005642
0,171183026176,7168000,171707318272,0.005642
0,171707318272,6656000,172231610368,0.005993
0,172231610368,6144000,172755902464,0.005609
0,172755902464,5632000,173280194560,0.005616
0,173280194560,5120000,173804486656,0.005647
0,173804486656,4608000,174328778752,0.005643
0,174328778752,4096000,174853070848,0.005651
0,174853070848,3584000,175377362944,0.005651
0,175377362944,3072000,175901655040,0.009428
0,175901655040,2560000,176425947136,0.005662
0,176425947136,2048000,176950239232,0.005653
0,176950239232,1536000,177474531328,0.005694
0,177474531328,1024000,177998823424,0.005634
0,177998823424,512000,178523115520,0.005644
0,178523115520,0,179047407616,0.005631
0,179047407616,-512000,179571699712,0.005646
Finalize time: 0.055258
