Number,Inserted,Space,Time
130,6.71089e+09,168976547840,0.187723
129,6.65846e+09,168976547840,0.170622
128,6.60603e+09,168976547840,0.163046
127,6.5536e+09,168976547840,0.211835
126,6.50117e+09,168976547840,0.141946
125,6.44874e+09,168976547840,0.202715
124,6.39631e+09,168976547840,0.140961
123,6.34388e+09,168976547840,0.175262
122,6.29146e+09,168976547840,0.145012
121,6.23903e+09,168976547840,0.128039
120,6.1866e+09,168976547840,0.137166
119,6.13417e+09,168976547840,0.136114
118,6.08174e+09,168976547840,0.136707
117,6.02931e+09,168976547840,0.165477
116,5.97688e+09,168976547840,0.191809
115,5.92445e+09,168976547840,0.20497
114,5.87203e+09,168976547840,0.217643
113,5.8196e+09,168976547840,0.158443
112,5.76717e+09,168976547840,0.141503
111,5.71474e+09,168976547840,0.127838
110,5.66231e+09,168976547840,0.169498
109,5.60988e+09,168976547840,0.140793
108,5.55745e+09,168976547840,0.201268
107,5.50502e+09,168976547840,0.144582
106,5.4526e+09,168976547840,0.218003
105,5.40017e+09,168976547840,0.171655
104,5.34774e+09,168976547840,0.148237
103,5.29531e+09,168976547840,0.165735
102,5.24288e+09,168976547840,0.147656
101,5.19045e+09,168976547840,0.136444
100,5.13802e+09,168976547840,0.159718
99,5.08559e+09,168976547840,0.141761
98,5.03316e+09,168976547840,0.191392
97,4.98074e+09,168976547840,0.1656
96,4.92831e+09,168976547840,0.152457
95,4.87588e+09,168976547840,0.152319
94,4.82345e+09,168976547840,0.19067
93,4.77102e+09,168976547840,0.169983
92,4.71859e+09,168976547840,0.140029
91,4.66616e+09,168976547840,0.203807
90,4.61373e+09,168976547840,0.158239
89,4.56131e+09,168976547840,0.221004
88,4.50888e+09,168976547840,0.142148
87,4.45645e+09,168976547840,0.191116
86,4.40402e+09,168976547840,0.186655
85,4.35159e+09,168976547840,0.127284
84,4.29916e+09,168976547840,0.138798
83,4.24673e+09,168976547840,0.201111
82,4.1943e+09,168976547840,0.145955
81,4.14188e+09,168976547840,0.18886
80,4.08945e+09,168976547840,0.168949
79,4.03702e+09,168976547840,0.157204
78,3.98459e+09,168976547840,0.169806
77,3.93216e+09,168976547840,0.140644
76,3.87973e+09,168976547840,0.187529
75,3.8273e+09,168976547840,0.198474
74,3.77487e+09,168976547840,0.200591
73,3.72244e+09,168976543744,0.155906
72,3.67002e+09,168976543744,0.133917
71,3.61759e+09,168976543744,0.192795
